time,ram_limit,cpu_limit,ram_usage,cpu_usage,n,mean,lat50,lat75,lat80,lat90,lat95,lat98,lat99,lat100
1637754200,1792M,1.5,767574016.0,1.277174,350,24322235,24390031,24621479,24697029,24717842,24727414,24734337,24745556,24750898
1637754238,1792M,1.5,788291584.0,0.930093,360,27960515,27913934,28242561,28351506,28408101,28421819,28454072,28464384,28476793
1637754279,1792M,1.5,807407616.0,1.014426,370,29918201,30013823,30157484,30199684,30246440,30254071,30299115,30301052,30307509
1637754320,1792M,1.5,825905152.0,1.022324,380,30558312,30600375,30823894,30867450,30925599,30965502,30967868,30968397,30969450
1637754365,1792M,1.5,847138816.0,1.195948,390,35255538,35329031,35422946,35474158,35512731,35529706,35593560,35600552,35623727
1637754413,1792M,1.5,868892672.0,0.955283,400,36927087,37014371,37210981,37314962,37348155,37358309,37362488,37363622,37368817
1637754461,1792M,1.5,892276736.0,1.213968,410,37886214,37848534,38186425,38221313,38280972,38315109,38320131,38326840,38349319
1637754512,1792M,1.5,914456576.0,0.763798,420,40351934,40449480,40596532,40646299,40743922,40769707,40777640,40779590,40785967
1637754565,1792M,1.5,938299392.0,0.794638,430,43218700,43245764,43531840,43545728,43569547,43642426,43651695,43652055,43665366
1637754623,1792M,1.5,961503232.0,1.004171,440,47243145,47232464,47574015,47602652,47721748,47738719,47752618,47756102,47759147
1637754684,1792M,1.5,986759168.0,0.99491,450,49893164,50030773,50252292,50271555,50331119,50341320,50361290,50364984,50393164
1637754745,1792M,1.5,1012080640.0,0.975575,460,50302197,50318593,50656161,50672345,50727284,50766366,50783294,50787424,50824433
1637754810,1792M,1.5,1038200832.0,1.062511,470,54069580,53983036,54405722,54415884,54494875,54522186,54549054,54573023,55154306
1637754876,1792M,1.5,1063874560.0,1.134422,480,55738067,55711047,56110103,56173263,56216223,56234359,56249480,56275703,56281450
1637754946,1792M,1.5,1092517888.0,1.054062,490,59330909,59453670,59672532,59687181,59754882,59772569,59803502,59829417,59862411
1637755020,1792M,1.5,1119891456.0,1.051902,500,63629478,63620569,63890269,63986523,64080514,64157269,64174081,64174510,64192598
1637755417,1792M,1.5,1248002048.0,1.131077,540,86680811,86722677,87037788,87075863,87198439,87212384,87223368,87224840,87234743
1637756223,1536M,1.5,1471033344.0,0.004079,10,414458,414051,415293,415293,421757,421757,421757,421757,422143
1637756233,1536M,1.5,1535750144.0,0.064846,20,349475,349340,356726,356726,358508,359165,359165,359165,360473
1637756244,1536M,1.5,1579589632.0,0.064846,30,508800,517622,520885,521522,522556,523364,537191,537191,537928
1637756254,1536M,1.5,1613066240.0,0.06472,40,638708,638677,648860,651630,655198,658125,660247,660247,660285
1637756265,1536M,1.5,1686077440.0,0.06472,50,763735,756851,781119,785931,787881,789299,789635,789635,789982
1637756276,1536M,1.5,1735888896.0,0.0,60,1304439,1304757,1338701,1338838,1340811,1345082,1345374,1347265,1347287
1637756288,1536M,1.5,1806585856.0,0.247914,70,1103276,1074258,1141712,1159808,1244674,1253737,1254812,1258527,1274773
1637756299,1536M,1.5,1811648512.0,0.324836,80,1147187,1163751,1187377,1187929,1191594,1193941,1195604,1201143,1204656
1637756310,1536M,1.5,1814433792.0,0.324836,90,1294956,1327965,1343310,1344209,1356781,1362579,1364696,1364947,1365067
1637756322,1536M,1.5,1814433792.0,0.290684,100,1527778,1541665,1665452,1667849,1679850,1690694,1693518,1693929,1695166
1637756519,1280M,1.5,493187072.0,0.033596,10,184205,186775,188188,188188,189097,189097,189097,189097,190289
1637756530,1280M,1.5,561184768.0,0.052667,20,324563,325156,328495,328495,332732,332890,332890,332890,332902
1637756540,1280M,1.5,586268672.0,0.05191,30,443212,452597,455588,455993,457464,457707,472852,472852,474494
1637756551,1280M,1.5,638443520.0,0.095055,40,594665,594924,602298,605759,609177,610593,614047,614047,614073
1637756562,1280M,1.5,729223168.0,0.047043,50,1398939,1405084,1421235,1423220,1436452,1441593,1441659,1441659,1442459
1637756574,1280M,1.5,777371648.0,0.047043,60,986136,998498,1010316,1011082,1019170,1021567,1021776,1021833,1022654
1637756585,1280M,1.5,828985344.0,0.330704,70,1279754,1294412,1320377,1322345,1328261,1329832,1331772,1333779,1334057
1637756596,1280M,1.5,832401408.0,0.330704,80,1138517,1145959,1182121,1185027,1188798,1192923,1196779,1196806,1197476
1637756792,1024M,1.5,487428096.0,0.009301,10,307028,305592,307096,307096,308210,308210,308210,308210,344628
1637756803,1024M,1.5,551858176.0,0.009301,20,338613,336884,345711,345711,353373,354072,354072,354072,359156
1637756813,1024M,1.5,595918848.0,0.021585,30,459581,454327,480079,480216,480472,480562,481064,481064,482039
1637756824,1024M,1.5,629325824.0,0.021585,40,612012,615783,634516,636062,640088,651894,653171,653171,653346
1637756835,1024M,1.5,718114816.0,0.070335,50,783835,785785,815906,816028,817626,818403,823920,823920,841470
1637756846,1024M,1.5,768204800.0,0.070335,60,932437,944835,955395,955553,961083,961646,961667,981349,1001104
1637756857,1024M,1.5,822059008.0,0.249019,70,1040032,1068400,1072336,1073477,1082693,1094704,1101549,1103197,1103810
1637756868,1024M,1.5,826486784.0,0.249019,80,1137769,1144085,1178856,1179482,1188370,1195881,1197024,1232956,1233067
1637756881,1024M,1.5,833269760.0,0.327831,90,2401288,2412572,2481972,2483107,2486966,2488186,2489041,2489708,2490254
1637756892,1024M,1.5,833245184.0,0.37253,100,1503485,1508020,1583317,1584151,1594056,1603683,1605997,1608730,1616488
1637756904,1024M,1.5,432623616.0,0.368633,110,1713477,1740545,1770330,1776420,1789254,1795325,1796634,1797216,1797716
1637756917,1024M,1.5,438734848.0,0.521833,120,2599084,2606145,2661876,2663577,2695842,2702241,2708782,2710258,2734261
1637756929,1024M,1.5,444502016.0,0.319429,130,1940895,1948116,2010959,2017879,2051756,2061582,2062348,2062443,2063405
1637756945,1024M,1.5,449093632.0,0.536442,140,6067146,6074551,6143123,6147201,6194156,6197968,6202444,6202718,6203887
1637756959,1024M,1.5,459206656.0,0.539602,150,3039693,3037041,3146322,3154366,3181189,3192904,3201710,3201778,3215134
1637756972,1024M,1.5,470257664.0,0.449083,160,3233428,3264291,3294337,3296569,3337004,3341380,3351993,3361619,3366831
1637757174,768M,1.5,544940032.0,0.003831,10,176709,176769,183323,183323,183400,183400,183400,183400,184161
1637757185,768M,1.5,612978688.0,0.0,20,300240,299773,308359,308359,308458,308713,308713,308713,312423
1637757195,768M,1.5,638242816.0,0.050279,30,473879,470164,485284,485388,486484,487601,487627,487627,487726
1637757206,768M,1.5,690479104.0,0.050279,40,634383,637704,649077,653154,658207,660167,660578,660578,667491
1637757217,768M,1.5,779448320.0,0.045187,50,808472,815861,828745,829711,832419,832762,836610,836610,836934
1637757228,768M,1.5,829423616.0,0.045187,60,947559,940179,991570,991864,993973,995190,995284,997881,1001579
1637757240,768M,1.5,885882880.0,0.242143,70,1428045,1441198,1455793,1462591,1472330,1478951,1480827,1500199,1506262
1637757251,768M,1.5,889970688.0,0.242143,80,1152129,1144788,1199506,1206739,1215787,1220345,1223213,1223236,1223259
1637757262,768M,1.5,890490880.0,0.246817,90,1292858,1275195,1342295,1347091,1368472,1370940,1378282,1378321,1378439
1637757459,512M,1.5,490606592.0,0.058846,10,173117,174333,178677,178677,180187,180187,180187,180187,183394
1637757470,512M,1.5,558575616.0,0.058846,20,316594,317040,323864,323864,325886,328742,328742,328742,328971
1637757480,512M,1.5,583770112.0,0.052613,30,476093,478543,483606,484638,486058,486271,486734,486734,487060
1637757491,512M,1.5,636047360.0,0.087997,40,615000,606901,636606,636893,638586,639270,656641,656641,658218
1637757503,512M,1.5,724881408.0,0.046515,50,1411082,1413201,1440503,1440782,1449929,1452023,1457825,1457825,1459430
1637757514,512M,1.5,774885376.0,0.046515,60,982933,973895,1020811,1021654,1024230,1038487,1039612,1040106,1042316
1637757525,512M,1.5,826322944.0,0.225275,70,1014553,1023904,1047305,1054965,1061719,1062545,1062587,1062632,1064278
1637757536,512M,1.5,832319488.0,0.329121,80,1151820,1150170,1212221,1212599,1229256,1232029,1234729,1235041,1236796
1637757549,512M,1.5,838475776.0,0.443644,90,2889129,2891156,2961529,2966850,2968387,2973966,2990072,2990196,2994125
1637757561,512M,1.5,838717440.0,0.243998,100,1440020,1462880,1485844,1493627,1548141,1552348,1554147,1557113,1561828
1637757759,256M,1.5,492892160.0,0.0,10,412657,414379,415898,415898,418793,418793,418793,418793,419254
1637757909,256M,1.5,268431360.0,0.368013,90,32877119,32936583,33014664,33024699,33109920,33113134,33132146,33134321,33138697
1637757983,256M,1.5,268414976.0,0.382392,100,63854976,63824785,63989344,64007575,64109398,64116411,64119453,64120283,64121273
1637758064,256M,1.5,268427264.0,0.262882,110,71370338,71444589,71547948,71548600,71550522,71551993,71552602,71553336,71562293
1637758159,256M,1.5,268394496.0,0.338378,120,84570541,84502370,84685040,84961347,85092239,85166052,85172209,85173563,85194431
1637759976,4096M,1.0,294776832.0,0.0,10,192931,176422,177588,177588,267944,267944,267944,267944,273352
1637759986,4096M,1.0,408899584.0,0.078151,20,381357,390394,392721,392721,395386,395466,395466,395466,396917
1637759997,4096M,1.0,452841472.0,0.030157,30,577526,581065,678904,679439,680707,681801,683727,683727,705359
1637760008,4096M,1.0,486260736.0,0.030157,40,796105,720679,920443,926549,1014238,1018705,1022219,1022219,1036434
1637760019,4096M,1.0,575209472.0,0.077673,50,843228,858883,876408,880770,891525,894337,950016,950016,957961
1637760031,4096M,1.0,625074176.0,0.077673,60,1591581,1590393,1656384,1657106,1660559,1678143,1678304,1681055,1681268
1637760042,4096M,1.0,679784448.0,0.318479,70,1720025,1835759,1860016,1860693,1864124,1867188,1869929,1871589,1873672
1637760054,4096M,1.0,684544000.0,0.247045,80,1232834,1225188,1320156,1321025,1324425,1332282,1337279,1338077,1342221
1637760065,4096M,1.0,688517120.0,0.304929,90,1424110,1465463,1545369,1546646,1550384,1563895,1571044,1573116,1577550
1637760079,4096M,1.0,688517120.0,0.304929,100,2404414,2571450,2877367,2959444,3047638,3065644,3143993,3146088,3163103
1637760275,3840M,1.0,498712576.0,0.038265,10,186757,186912,187393,187393,189362,189362,189362,189362,189778
1637760285,3840M,1.0,563376128.0,0.093629,20,390211,391827,394644,394644,397968,414368,414368,414368,416527
1637760296,3840M,1.0,588525568.0,0.055675,30,569460,564174,662166,668509,755983,757778,758022,758022,758114
1637760307,3840M,1.0,640659456.0,0.029972,40,697293,668285,747089,747212,774493,778854,779586,779586,838237
1637760318,3840M,1.0,729366528.0,0.060271,50,817472,813104,878549,878854,880377,880795,881358,881358,899977
1637760329,3840M,1.0,778919936.0,0.060271,60,1095672,1036997,1158139,1233599,1328170,1332663,1332913,1334646,1348720
1637760341,3840M,1.0,833757184.0,0.377648,70,1601819,1635241,1836515,1940402,2029609,2032792,2042183,2043386,2056608
1637760353,3840M,1.0,839106560.0,0.377648,80,1265269,1274944,1356717,1358147,1374379,1381460,1384571,1385813,1386062
1637760365,3840M,1.0,844496896.0,0.276455,90,2152539,2168889,2566109,2661749,2683166,2688972,2689778,2691322,2691466
1637760379,3840M,1.0,844496896.0,0.631452,100,2834046,2923254,3319258,3336033,3421845,3423679,3426721,3427708,3429079
1637760391,3840M,1.0,436760576.0,0.398429,110,2329852,2541393,2590898,2631075,2636483,2640535,2645216,2646336,2661627
1637760407,3840M,1.0,443207680.0,0.456593,120,4873247,4976561,5055891,5060497,5069031,5082308,5089115,5089183,5090332
1637760419,3840M,1.0,449458176.0,0.439087,130,2163052,2245168,2344327,2362381,2446825,2464003,2476071,2479725,2479753
1637760432,3840M,1.0,455503872.0,0.439087,140,2452950,2502896,2605669,2608271,2616454,2620713,2634338,2636264,2639595
1637760449,3840M,1.0,462450688.0,0.629981,150,6767067,6861894,6947639,6955267,7040874,7043288,7044625,7045039,7063180
1637760462,3840M,1.0,470892544.0,0.574383,160,2534130,2575231,2692590,2695926,2761565,2765511,2782733,2787805,2790341
1637760477,3840M,1.0,516354048.0,0.565442,170,5067966,5130031,5230875,5232736,5242733,5249709,5255456,5261362,5272924
1637760493,3840M,1.0,525717504.0,0.565442,180,5942376,5995717,6105735,6151398,6179015,6185450,6186609,6190834,6192194
1637760515,3840M,1.0,534360064.0,0.535071,190,11440385,11538165,11658613,11668858,11730603,11742527,11746150,11751522,11753575
1637760535,3840M,1.0,541433856.0,0.497975,200,9836311,9862096,10050865,10052992,10067735,10078932,10082597,10085666,10092877
1637760557,3840M,1.0,554209280.0,0.643891,210,11140310,11318769,11512830,11533890,11555109,11611301,11612573,11616252,11630563
1637760579,3840M,1.0,563863552.0,0.723716,220,11840183,11974248,12257930,12289914,12545422,12549501,12556533,12566539,12577926
1637760600,3840M,1.0,576454656.0,0.675843,230,10041849,10149683,10343059,10371420,10442557,10445319,10463599,10464655,10473701
1637760622,3840M,1.0,587726848.0,0.760158,240,11667247,11764904,11944020,11953339,12035480,12038808,12042603,12044796,12062925
1637760647,3840M,1.0,601006080.0,0.794385,250,14062408,14358818,14548682,14570829,14663635,14672660,14679395,14683665,14691859
1637760668,3840M,1.0,612552704.0,0.943475,260,10952283,11012927,11216202,11239007,11314877,11339144,11343249,11346525,11348150
1637760693,3840M,1.0,627146752.0,0.828264,270,13935056,14067929,14565504,14576356,14648439,14664825,14671365,14675067,14689595
1637760718,3840M,1.0,640815104.0,0.729746,280,14370346,14504879,14897900,15030467,15297073,15299532,15304370,15304967,15325497
1637760748,3840M,1.0,656646144.0,0.926309,290,19095040,19312195,19804980,19836681,20001973,20021233,20044353,20045607,20046864
1637760802,3840M,1.0,673619968.0,0.806408,300,43361703,43324825,43700415,43810944,43929232,44009629,44016500,44017652,44043756
1637760839,3840M,1.0,688799744.0,0.908565,310,24763295,24544299,25813006,25855945,25925476,25937378,25955627,25959365,25959739
1637760901,3840M,1.0,709476352.0,0.840053,320,51860344,51910659,52215081,52245303,52338899,52402427,52414544,52422064,52423487
1637760969,3840M,1.0,729284608.0,0.824016,330,57600417,57669413,57945034,57996341,58066984,58099262,58106134,58106556,58107524
1637761037,3840M,1.0,750473216.0,0.834643,340,57592946,57736369,57938508,58011449,58033322,58111647,58144651,58145856,58167093
1637761076,3840M,1.0,768819200.0,0.906806,350,28348549,28439109,28714189,28805636,28838612,28914153,28937224,28948020,28953284
1637761156,3840M,1.0,793501696.0,0.944473,360,68300125,68365856,68860993,68886320,68989901,69007252,69060668,69061898,69089040
1637761237,3840M,1.0,815456256.0,0.923605,370,69891243,70278667,70886049,70964697,71004618,71079933,71090315,71102480,71104888
1637761325,3840M,1.0,839499776.0,0.924145,380,76586187,76095394,77717949,77904138,78392792,78515398,78525277,78528371,78539658
1637761416,3840M,1.0,864509952.0,0.818618,390,79837627,79794269,80242166,80326763,80426560,80437366,80445674,80454048,80469290
1637761514,3840M,1.0,890359808.0,0.905368,400,87603287,87523776,88134713,88218178,88311370,88422071,88435516,88507191,88517586
1637761617,3840M,1.0,918626304.0,0.838281,410,91692750,92168587,92403036,92495692,92768337,92791306,92801020,92805663,92870770
1637761723,3840M,1.0,946642944.0,0.883214,420,94774386,94853726,95373635,95488741,95857062,95962542,96056129,96065374,96091398
1637761903,3840M,1.0,999186432.0,0.988595,440,68381333,68671849,69295067,69374086,69548360,69589942,69666362,69685602,69771824
1637762094,3840M,1.0,1055870976.0,0.928303,460,79832364,80179314,80486184,80565140,80667971,80737764,80761733,80768521,80775655
1637763703,3584M,1.0,1515319296.0,0.003528,10,332427,333357,337285,337285,338457,338457,338457,338457,338836
1637763714,3584M,1.0,1580134400.0,0.003528,20,312461,312980,316152,316152,318259,334290,334290,334290,337057
1637763724,3584M,1.0,1614782464.0,0.03521,30,472797,482602,488522,489397,493570,494658,496280,496280,498185
1637763735,3584M,1.0,1648156672.0,0.061845,40,666410,647735,714242,714324,714554,715129,715357,715357,715366
1637763746,3584M,1.0,1721151488.0,0.105104,50,887949,861105,953081,958570,976111,1042484,1051265,1051265,1094449
1637763758,3584M,1.0,1826328576.0,0.105104,60,1148868,1156504,1240915,1249652,1346730,1355016,1362844,1376259,1435504
1637763770,3584M,1.0,1842696192.0,0.254233,70,1398568,1351785,1570743,1574118,1658826,1676456,1747747,1752682,1752762
1637763781,3584M,1.0,1858068480.0,0.414535,80,1287541,1271485,1385322,1386690,1396262,1398745,1398985,1399487,1399862
1637764074,3328M,1.0,491741184.0,0.004127,10,173141,178008,179413,179413,179948,179948,179948,179948,181184
1637764085,3328M,1.0,491741184.0,0.004127,20,337053,339988,341750,341750,343475,343555,343555,343555,359978
1637764095,3328M,1.0,184668160.0,0.061453,30,476261,461181,484408,518418,523439,525506,527179,527179,527388
1637764106,3328M,1.0,218005504.0,0.142001,40,677781,648120,737507,738587,830825,849599,850958,850958,858700
1637764117,3328M,1.0,306855936.0,0.078792,50,848440,862101,873564,880301,883547,886290,887649,887649,888512
1637764128,3328M,1.0,357339136.0,0.068287,60,1134040,1118814,1188680,1189210,1194661,1215387,1216165,1222530,1224526
1637764140,3328M,1.0,409497600.0,0.326327,70,1507264,1452711,1786252,1791218,1852831,1875311,1902019,1902056,1904341
1637764152,3328M,1.0,416489472.0,0.351088,80,1236955,1236697,1328820,1335970,1347079,1354592,1357787,1359287,1359399
1637764164,3328M,1.0,420466688.0,0.286707,90,1995188,2052867,2362159,2439495,2458165,2464543,2465663,2466710,2467386
1637764176,3328M,1.0,428707840.0,0.391034,100,1573745,1564417,1747534,1748152,1767788,1778962,1840857,1841107,1841281
1637764189,3328M,1.0,436781056.0,0.391034,110,1984134,1977536,2386759,2407386,2485609,2573667,2575527,2576302,2598747
1637764201,3328M,1.0,445587456.0,0.437611,120,1924525,1964639,2083891,2086319,2100468,2108284,2154706,2154864,2156265
1637764213,3328M,1.0,449236992.0,0.478808,130,2362535,2388268,2482849,2493273,2570016,2573293,2593930,2594084,2595907
1637764227,3328M,1.0,454557696.0,0.431852,140,3200519,3256732,3362368,3374955,3392855,3455243,3456816,3462112,3463834
1637764240,3328M,1.0,462880768.0,0.478658,150,2491438,2573701,2612375,2668056,2676312,2679299,2694884,2696403,2696657
1637764253,3328M,1.0,470175744.0,0.478658,160,3360174,3441937,3541578,3549561,3559730,3571276,3578684,3579151,3579678
1637764271,3328M,1.0,479674368.0,0.742052,170,7522864,7844044,7941414,7955475,7988519,7989891,7991642,8038879,8039330
1637764291,3328M,1.0,534728704.0,0.713376,180,9205913,9299525,9410117,9469835,9474594,9495337,9500290,9503418,9507000
1637764313,3328M,1.0,545710080.0,0.635452,190,11762145,11962311,12238022,12265417,12363590,12372632,12379640,12381947,12433740
1637764334,3328M,1.0,553984000.0,0.593703,200,10088541,10076981,10295531,10300167,10319616,10371788,10377792,10390248,10393297
1637764355,3328M,1.0,564523008.0,0.551537,210,10958766,11167247,11368866,11374921,11452485,11456304,11463000,11474091,11480621
1637764377,3328M,1.0,574980096.0,0.578413,220,11671467,11761163,11968722,11979045,12053727,12055073,12055295,12055352,12055569
1637764399,3328M,1.0,587546624.0,0.712124,230,11390313,11693964,11850975,11863785,11895367,11899764,11913159,11913780,11918064
1637764421,3328M,1.0,598261760.0,0.761273,240,11352538,11644386,12104586,12128646,12145491,12205734,12212987,12228491,12235617
1637764635,3072M,1.0,676474880.0,0.003008,10,308240,310969,312039,312039,312751,312751,312751,312751,315749
1637764645,3072M,1.0,741232640.0,0.089039,20,310881,307845,324423,324423,325398,326397,326397,326397,327437
1637764656,3072M,1.0,766382080.0,0.089039,30,476506,482272,489984,490271,491573,491847,494160,494160,496490
1637764666,3072M,1.0,818671616.0,0.00891,40,677738,666160,705140,705198,724834,733627,734582,734582,734952
1637764677,3072M,1.0,907558912.0,0.011004,50,819807,851119,855148,856482,877301,877670,880122,880122,880385
1637764689,3072M,1.0,957104128.0,0.011004,60,1018829,943392,1131483,1136013,1216197,1245420,1245681,1250711,1251659
1637764700,3072M,1.0,1008181248.0,0.31043,70,1266020,1238511,1525866,1534295,1626539,1637052,1637605,1638005,1649129
1637764712,3072M,1.0,1018900480.0,0.343166,80,1407874,1346261,1732927,1733502,1739359,1741286,1742477,1742979,1748827
1637764724,3072M,1.0,1018900480.0,0.299383,90,1641870,1678675,1867870,1978910,1997798,2062605,2065467,2065820,2065865
1637764921,2816M,1.0,490754048.0,0.042955,10,837814,838471,842255,842255,843154,843154,843154,843154,844554
1637764931,2816M,1.0,558776320.0,0.0,20,347265,348694,352979,352979,354532,355086,355086,355086,365698
1637764942,2816M,1.0,602710016.0,0.032335,30,592368,590180,695386,695651,717489,719947,786057,786057,787176
1637764953,2816M,1.0,635998208.0,0.032335,40,678114,667372,678812,723826,734524,742106,757931,757931,758538
1637764964,2816M,1.0,724758528.0,0.065269,50,925107,959353,1064583,1065907,1068111,1076341,1185560,1185560,1196104
1637764975,2816M,1.0,775032832.0,0.065269,60,967773,970711,1043769,1045133,1047086,1047880,1050619,1066493,1068002
1637764987,2816M,1.0,828825600.0,0.241771,70,1247791,1263968,1352522,1353600,1365577,1374075,1375090,1378307,1378357
1637764999,2816M,1.0,833814528.0,0.248881,80,2070498,2215955,2324499,2326109,2334843,2336934,2390177,2390295,2396041
1637765011,2816M,1.0,838410240.0,0.287618,90,1579476,1653827,1867118,1874969,1949252,1957088,1958237,1958539,1963841
1637765023,2816M,1.0,432422912.0,0.359818,100,1648607,1687725,1792581,1869506,1874977,1896869,1904259,1905633,1905973
1637765035,2816M,1.0,436076544.0,0.359818,110,1778081,1831745,1921987,1923070,1926358,1926924,1927607,1941687,1947954
1637765049,2816M,1.0,437207040.0,0.287948,120,2928350,2787963,3250915,3348642,3546916,3564301,3569662,3570111,3585398
1637765244,2560M,1.0,509771776.0,0.041705,10,169616,171889,173427,173427,173737,173737,173737,173737,175827
1637765254,2560M,1.0,577880064.0,0.041705,20,400665,413774,415289,415289,426486,427089,427089,427089,428764
1637765265,2560M,1.0,603033600.0,0.002801,30,466186,465541,474850,475566,477761,478994,481070,481070,488404
1637765276,2560M,1.0,654843904.0,0.068671,40,608668,629047,633965,642676,649197,726871,732385,732385,733785
1637765287,2560M,1.0,743772160.0,0.062005,50,1111165,1104323,1174428,1174609,1176610,1177037,1177387,1177387,1178413
1637765298,2560M,1.0,793595904.0,0.062005,60,1120498,1164621,1278403,1279148,1285826,1366008,1366533,1368247,1368557
1637765310,2560M,1.0,849432576.0,0.221543,70,1145287,1145756,1265710,1273135,1350214,1355704,1356623,1357269,1358420
1637765321,2560M,1.0,853065728.0,0.389009,80,1657750,1781480,1810534,1821475,1847134,1873338,1874025,1874195,1875022
1637765335,2560M,1.0,857944064.0,0.389009,90,3406771,3618859,3702826,3709805,3719569,3721199,3724612,3725123,3779661
1637765348,2560M,1.0,857944064.0,0.519749,100,2655571,2759665,2875574,2876632,2888191,2897758,2898943,2899477,2899690
1637765360,2560M,1.0,431783936.0,0.398027,110,1892631,1959347,2151566,2159185,2236881,2241546,2248455,2249917,2262127
1637765373,2560M,1.0,438218752.0,0.651231,120,1885386,1915177,2017681,2021636,2037261,2095956,2100302,2100465,2105435
1637765386,2560M,1.0,444346368.0,0.447397,130,3430872,3702465,3789833,3795244,3810076,3811560,3814090,3814937,3818824
1637765400,2560M,1.0,449826816.0,0.343402,140,2769329,2910754,3310732,3327003,3349537,3359477,3413882,3414649,3426458
1637765414,2560M,1.0,457531392.0,0.78491,150,3322987,3681011,3893830,3894560,3946257,3972807,3977274,3981680,3999419
1637765427,2560M,1.0,465707008.0,0.460589,160,2687806,2642611,2892081,2913195,2991308,3012411,3020100,3020610,3026312
1637765630,2304M,1.0,541683712.0,0.018802,10,171803,171052,176023,176023,176608,176608,176608,176608,178045
1637765640,2304M,1.0,609685504.0,0.086153,20,351471,351143,360209,360209,362242,364721,364721,364721,366263
1637765651,2304M,1.0,649121792.0,0.082305,30,572466,529789,656676,697628,709540,713056,714492,714492,717783
1637765662,2304M,1.0,686989312.0,0.112161,40,965477,1064188,1161982,1163581,1172387,1173956,1180020,1180020,1183145
1637765673,2304M,1.0,775675904.0,0.03372,50,809412,813963,858601,858772,861795,863328,877445,877445,879928
1637765685,2304M,1.0,825888768.0,0.03372,60,1619063,1632599,1651331,1655087,1700832,1701787,1701952,1702038,1703891
1637765698,2304M,1.0,875986944.0,0.288547,70,2815134,2803884,2874836,2880958,2900709,2901236,2901557,2902815,2903856
1637765710,2304M,1.0,884981760.0,0.300696,80,2052979,2316186,2366378,2367798,2376725,2386160,2388109,2390346,2392262
1637765723,2304M,1.0,885989376.0,0.311382,90,1525509,1353113,1751952,1774125,1948668,2035159,2041729,2042325,2042938
1637765919,2048M,1.0,489250816.0,0.0,10,238461,241013,243665,243665,244391,244391,244391,244391,244588
1637765930,2048M,1.0,557322240.0,0.064343,20,342395,344472,347794,347794,348655,350452,350452,350452,353158
1637765940,2048M,1.0,582524928.0,0.064343,30,603852,604652,607979,608805,628711,629008,629678,629678,636744
1637765951,2048M,1.0,634732544.0,0.085472,40,735498,749377,768350,768624,774957,778854,779998,779998,780432
1637765962,2048M,1.0,723509248.0,0.066972,50,827284,849694,872885,875591,882080,885473,886652,886652,889768
1637765973,2048M,1.0,773459968.0,0.050703,60,931534,934291,1008364,1010821,1012165,1013184,1014939,1015660,1015860
1637765985,2048M,1.0,828702720.0,0.317148,70,1450402,1480077,1666211,1666993,1668358,1668793,1669449,1669472,1671269
1637765996,2048M,1.0,829153280.0,0.317148,80,1285317,1303602,1362830,1363546,1365786,1366172,1368265,1373680,1377735
1637766197,1792M,1.0,488841216.0,0.011979,10,629438,631684,634692,634692,634718,634718,634718,634718,637771
1637766207,1792M,1.0,553299968.0,0.011979,20,363407,365620,369375,369375,371942,372744,372744,372744,373874
1637766218,1792M,1.0,596926464.0,0.03306,30,467251,471296,473695,473948,475731,477572,478964,478964,482202
1637766228,1792M,1.0,630304768.0,0.03306,40,602839,602071,623311,629247,636848,640451,694489,694489,694593
1637766239,1792M,1.0,718819328.0,0.085407,50,764015,782229,791959,797443,812803,813109,816381,816381,816526
1637766251,1792M,1.0,768827392.0,0.130829,60,1462892,1470281,1493201,1494205,1503213,1508524,1545591,1545654,1545732
1637766264,1792M,1.0,817934336.0,0.23914,70,3161620,3183370,3225529,3226516,3231312,3240248,3246259,3246954,3277955
1637766275,1792M,1.0,827387904.0,0.251527,80,1207944,1196022,1298938,1303454,1304298,1360180,1361233,1361503,1361584
1637766287,1792M,1.0,833089536.0,0.389486,90,1389438,1367489,1478099,1482057,1542770,1543409,1547082,1547700,1547853
1637766300,1792M,1.0,423436288.0,0.250303,100,1854607,1777215,2249678,2272880,2468198,2478825,2539189,2539552,2540564
1637766494,1536M,1.0,496070656.0,0.044287,10,189335,174119,225911,225911,226180,226180,226180,226180,229080
1637766505,1536M,1.0,564101120.0,0.044287,20,324196,317133,345684,345684,348995,349666,349666,349666,367562
1637766516,1536M,1.0,564101120.0,0.010579,30,520236,526076,529335,530015,530373,531025,542683,542683,601796
1637766526,1536M,1.0,640262144.0,0.072533,40,643957,646580,659121,659512,687361,704527,709403,709403,709418
1637766538,1536M,1.0,729169920.0,0.076937,50,1449863,1467011,1474254,1474967,1485842,1487978,1496648,1496648,1506417
1637766549,1536M,1.0,779051008.0,0.076937,60,1040732,1071729,1096176,1096235,1176663,1177603,1180583,1181692,1182543
1637766561,1536M,1.0,830636032.0,0.353812,70,1433112,1383120,1671895,1674393,1703318,1710783,1711226,1770916,1770957
1637766573,1536M,1.0,839073792.0,0.250455,80,1474693,1572717,1615879,1616024,1624576,1640009,1665870,1666023,1666177
1637766586,1536M,1.0,844189696.0,0.301545,90,2906167,3082786,3251886,3258136,3281876,3290035,3351523,3352244,3353046
1637766598,1536M,1.0,844189696.0,0.370383,100,1748577,1767629,1878600,1885077,1905306,1913030,1955884,1956308,1956632
